app_name,entity_path,entity_name
citizen__arasaka_corpo_wa_faction_hato_03,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_faction_hato_04,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_faction_hato_05,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_faction_hato_06,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_faction_taka_01,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_faction_taka_02,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_faction_taka_03,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_faction_taka_04,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_faction_taka_05,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_faction_taka_06,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_manager_01,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_manager_02,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_manager_03,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_manager_04,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_manager_05,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_wa_manager_06,Character.q000_corpo_arasaka_f_corporate,Female Arasaka Corpo
citizen__arasaka_corpo_ma_corporate_01,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_corporate_02,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_corporate_03,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_corporate_04,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_corporate_05,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_corporate_07,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_corporate_10,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_corporate_11,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_corporate_12,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_corporate_13,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_corporate_14,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_corporate_15,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_hato_01,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_hato_02,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_hato_04,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_hato_05,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_kiji_01,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_kiji_02,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_kiji_03,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_kiji_04,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_kiji_05,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_kiji_06,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_kiji_07,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_taka_01,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_taka_02,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_taka_03,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_taka_06,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_taka_07,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_faction_taka_08,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_manager_01,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_manager_02,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_manager_03,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_manager_04,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_manager_05,Character.q000_corpo_arasaka_m_corporate,Elon Musk
citizen__arasaka_corpo_ma_manager_06,Character.q000_corpo_arasaka_m_corporate,Elon Musk
corpo__arasaka_ma__q000__arasaka_messenger,Character.q000_corpo_arasaka_m_corporate,Elon Musk
corpo__arasaka_wa_agent__lvl2_01,Character.q000_corpo_arasaka_security_wa,Female Guard
corpo__arasaka_wa_agent__lvl2_02,Character.q000_corpo_arasaka_security_wa,Female Guard
corpo__arasaka_wa_agent__lvl2_03,Character.q000_corpo_arasaka_security_wa,Female Guard
corpo__arasaka_wa_agent__lvl2_04,Character.q000_corpo_arasaka_security_wa,Female Guard
corpo__arasaka_wa_agent__lvl2_05,Character.q000_corpo_arasaka_security_wa,Female Guard
corpo__arasaka_wa_agent__lvl2_06,Character.q000_corpo_arasaka_security_wa,Female Guard
corpo__arasaka_ma__q000__reception_guard_01,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma__q000__reception_guard_02,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma__q000__reception_guard_03,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_agent__lvl2_01,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_agent__lvl2_02,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_agent__lvl2_03,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_security__lvl1_01,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_security__lvl1_02,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_security__lvl1_03,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_security__lvl1_04,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_security__lvl1_05,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_security__lvl1_06,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_security__lvl1_07,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_security__lvl1_08,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_security__lvl1_09,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma_security__lvl1_10,Character.q000_corpo_arasaka_security,Male Guard
corpo__arasaka_ma__q000__jenkins_netrunner,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma__q101__2020_technician,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_agent_2020__lvl2_01,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_agent_2020__lvl2_02,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_agent_2020__lvl2_03,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_agent_2020__lvl2_04,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_agent_2020__lvl2_05,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_agent_2020__lvl2_06,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_agent__lvl2_04,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_agent__lvl2_05,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_agent__lvl2_06,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_cyborg__lvl3_01,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_cyborg__lvl3_02,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_cyborg__lvl3_03,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_cyborg__lvl3_04,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_cyborg__lvl3_05,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_cyborg__lvl3_06,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_guard__lvl2_01,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_guard__lvl2_02,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_guard__lvl2_03,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_guard__lvl2_04,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_guard__lvl2_05,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_guard__lvl2_06,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_guard__lvl2_08,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_guard__lvl2_10,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_konpeki_guard_03,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_konpeki_guard_04,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_konpeki_guard_05,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_konpeki_guard_06,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_netrunner__lvl2_01,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_netrunner__lvl2_02,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_netrunner__lvl2_03,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_ninja__lvl3_01,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_ninja__lvl3_02,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_ninja__lvl3_03,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_ranger__lvl1_01,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_ranger__lvl1_02,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_ranger__lvl1_03,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_ranger__lvl1_04,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_ranger__lvl1_06,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_sniper__lvl2_03,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_techie__lvl2_01,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_techie__lvl2_02,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_ma_techie__lvl2_03,Character.q108_arasaka_m_shotgun,Male Agent 2020
corpo__arasaka_wa_agent_2020__lvl2_01,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_agent_2020__lvl2_02,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_agent_2020__lvl2_03,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_agent_2020__lvl2_04,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_cyborg__lvl3_01,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_cyborg__lvl3_02,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_cyborg__lvl3_03,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_guard__lvl2_01,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_guard__lvl2_02,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_guard__lvl2_03,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_guard__lvl2_04,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_guard__lvl2_05,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_guard__lvl2_06,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_kiji_agent__lvl2_01,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_kiji_agent__lvl2_02,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_kiji_agent__lvl2_03,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_kiji_agent__lvl2_04,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_netrunner__lvl2_01,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_netrunner__lvl2_02,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_netrunner__lvl2_03,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_netrunner__lvl2_04,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_ninja__lvl1_01,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_ninja__lvl1_02,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_ninja__lvl1_03,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_ranger__lvl1_01,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_ranger__lvl1_02,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_ranger__lvl1_03,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
corpo__arasaka_wa_ranger__lvl1_04,Character.q108_arasaka_f_rifle_Alpha,Female Agent 2020
citizen__arasaka_corpo_wa__q101__soulkiller_operator,Character.q101_soulkiller_fem,Soulkiller
corpo__arasaka_mb_sumo__lvl3_01,Character.q000_kid_parking_corpo_bodyguard,Sumo
corpo__arasaka_mb_sumo__lvl3_02,Character.q000_kid_parking_corpo_bodyguard,Sumo
citizen__arasaka_corpo_ma_corporate_01,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_02,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_03,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_04,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_05,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_06,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_07,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_09,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_10,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_11,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_12,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_13,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_14,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_corporate_15,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_hato_01,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_hato_02,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_hato_03,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_hato_04,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_hato_05,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_hato_06,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_kiji_01,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_kiji_02,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_kiji_03,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_kiji_04,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_kiji_05,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_kiji_06,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_kiji_07,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_taka_01,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_taka_02,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_taka_03,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_taka_04,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_taka_05,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_taka_06,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_taka_07,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_faction_taka_08,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_manager_01,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_manager_02,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_manager_03,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_manager_04,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_manager_05,Character.q000_corpo_arasaka_m_cleaner,Classified Data
citizen__arasaka_corpo_ma_manager_06,Character.q000_corpo_arasaka_m_cleaner,Classified Data
corpo__arasaka_ma__q000__arasaka_messenger,Character.q000_corpo_arasaka_m_cleaner,Classified Data
mch_003__minotaur_arasaka_01,Character.q114_arasaka_netnest_mech_friendly_quest,Arasaka Minotaur
corpo__android_ma_arasaka_droid__lvl2_01,Character.q115_arasaka_jungle_droid_rifle,Arasaka Robot
corpo__android_ma_kang_tao_droid__lvl2_01,Character.q115_arasaka_jungle_droid_rifle,Arasaka Robot
corpo__android_ma_maxtac_droid__lvl2_01,Character.q115_arasaka_jungle_droid_rifle,Arasaka Robot
corpo__android_ma_militech_droid__lvl2_01,Character.q115_arasaka_jungle_droid_rifle,Arasaka Robot
corpo__android_ma_ncpd_droid__lvl1_01,Character.q115_arasaka_jungle_droid_rifle,Arasaka Robot
gang__android_ma_kangtao_droid__lvl2_01,Character.q115_arasaka_jungle_droid_rifle,Arasaka Robot
drone_destroyed,Character.arasaka_base_drone_octant,Octant
zetatech_octant_basic_arasaka_01,Character.arasaka_base_drone_octant,Octant
zetatech_octant_basic_border_patrol_01,Character.arasaka_base_drone_octant,Octant
zetatech_octant_basic_kang_tao_01,Character.arasaka_base_drone_octant,Octant
zetatech_octant_basic_militech_01,Character.arasaka_base_drone_octant,Octant
zetatech_octant_basic_traumateam_01,Character.arasaka_base_drone_octant,Octant
ma_q116_01_saul_censored_corpse,Character.Saul,Saul
ma_q116_01_saul_corpse,Character.Saul,Saul
saul_default,Character.Saul,Saul
saul_prisoner,Character.Saul,Saul
mitch_default,Character.Mitch,Mitch
cassidy_default,Character.Cassidy,Cassidy
scorpion_default,Character.Scorpion,Scorpion
scorpion_mq_001__scorpion_dead,Character.Scorpion,Scorpion
carol_default,Character.Carol,Carol
citizen__aldecaldos_wa_nomad_01,Character.CitizenAldecaldosFemaleTeenager,Female Nomad
citizen__aldecaldos_wa_nomad_02,Character.CitizenAldecaldosFemaleTeenager,Female Nomad
citizen__aldecaldos_wa_nomad_03,Character.CitizenAldecaldosFemaleTeenager,Female Nomad
citizen__aldecaldos_wa_nomad_04,Character.CitizenAldecaldosFemaleTeenager,Female Nomad
citizen__aldecaldos_wa_nomad_05,Character.CitizenAldecaldosFemaleTeenager,Female Nomad
citizen__aldecaldos_wa_nomad_06,Character.CitizenAldecaldosFemaleTeenager,Female Nomad
citizen__aldecaldos_wa_nomad_07,Character.CitizenAldecaldosFemaleTeenager,Female Nomad
citizen__aldecaldos_wa_nomad_08,Character.CitizenAldecaldosFemaleTeenager,Female Nomad
citizen__aldecaldos_wa_nomad_09,Character.CitizenAldecaldosFemaleTeenager,Female Nomad
citizen__aldecaldos_wa_nomad_10,Character.CitizenAldecaldosFemaleTeenager,Female Nomad
citizen__aldecaldos_wa_nomad_11,Character.CitizenAldecaldosFemaleTeenager,Female Nomad
